iris_id,insee_commune_id,commune_name,place_in_commune,has_income_data
786460505,78646,Versailles,Clagny 5,True
786460506,78646,Versailles,Clagny 6,True
786460601,78646,Versailles,Château,True
786460602,78646,Versailles,Satory 1,True
786460603,78646,Versailles,Saint-Louis 1,True
786460604,78646,Versailles,Saint-Louis 2,True
786460605,78646,Versailles,Saint-Louis 3,True
786460606,78646,Versailles,Satory 2,True
786500101,78650,Vésinet,Merlettes,True
786500102,78650,Vésinet,Ibis,True
786500103,78650,Vésinet,Sud RER,True
786500104,78650,Vésinet,Lac Inférieur,True
786500105,78650,Vésinet,Centre,True
786740101,78674,Villepreux,Village,True
786740102,78674,Villepreux,Haie Bergerie 1,True
786740103,78674,Villepreux,Haie Bergerie 2,True
786740104,78674,Villepreux,Val Joyeux,True
786860101,78686,Viroflay,Forêt,False
786860102,78686,Viroflay,Rive Droite,True
786860103,78686,Viroflay,Les Aulnettes,True
786860104,78686,Viroflay,La Ville au Bois,True
786860105,78686,Viroflay,Les Arcades,True
786860106,78686,Viroflay,Le Haras,True
786860107,78686,Viroflay,Rive Gauche,True
786860108,78686,Viroflay,Verdun,True
786880101,78688,Voisins-le-Bretonneux,Bretonnière Grande Île B,True
786880102,78688,Voisins-le-Bretonneux,Le Lac - Grande Île A,True
786880103,78688,Voisins-le-Bretonneux,La Gravière Centre Village,True
786880104,78688,Voisins-le-Bretonneux,Plan de l'Église,True
786880105,78688,Voisins-le-Bretonneux,Chamfleury Port Royal,True
790030101,79003,Aiffres,Nord-Est,True
790030102,79003,Aiffres,Sud-Ouest,True
790490101,79049,Bressuire,Bressuire Centre,True
790490102,79049,Bressuire,Malabry-Bois d'Anne,True
790490103,79049,Bressuire,Saint-Porchaire,True
790490104,79049,Bressuire,Stade Jules Ferry-Vallette,True
790490105,79049,Bressuire,Bel-Air Belle Feuille Abattoir,True
790490106,79049,Bressuire,Breuil-Chaussée,False
790490107,79049,Bressuire,Beaulieu-sous-Bressuire,False
790490108,79049,Bressuire,Chambroutet,False
790490109,79049,Bressuire,Noirlieu,False
790490110,79049,Bressuire,Noirterre,False
790490111,79049,Bressuire,Saint-Sauveur,True
790490112,79049,Bressuire,Terves,True
790490113,79049,Bressuire,Clazay,False
790790101,79079,Mauléon,Mauléon,True
790790102,79079,Mauléon,Saint-Aubin-de-Baubigné,True
790790103,79079,Mauléon,Rorthais,False
790790104,79079,Mauléon,Le Temple,False
790790105,79079,Mauléon,La Chapelle Largeau,False
790790106,79079,Mauléon,Loublande,False
790790107,79079,Mauléon,Moulins,False
790810101,79081,Chauray,Zone Artisanale,True
790810102,79081,Chauray,Zone Urbanisée,True
791910101,79191,Niort,Centre,True
791910102,79191,Niort,Gare,True
791910103,79191,Niort,Hôpital,True
791910201,79191,Niort,Nord Partie Inférieure,True
791910202,79191,Niort,Nord Partie Supérieure,True
791910203,79191,Niort,Baticoop,True
791910301,79191,Niort,Sud Ribray,True
791910302,79191,Niort,Saint-Florent,True
791910303,79191,Niort,Boucle Sèvre,True
791910401,79191,Niort,Clou Bouchet Nord,True
791910402,79191,Niort,Venise Verte,True
791910403,79191,Niort,Four Chabot Gavacherie,True
791910404,79191,Niort,Clou Bouchet Sud,True
791910501,79191,Niort,Saint-Liguaire-Nantes,True
791910502,79191,Niort,Coteau Saint-Hubert,True
791910503,79191,Niort,Sainte-Pezenne,True
791910504,79191,Niort,Zone d'Activités de Saint-Liguaire,False
791910505,79191,Niort,Zone d'Activités Technopole,False
791910601,79191,Niort,Surimeau-Antes Cholette,True
791910602,79191,Niort,Justices-Brizeaux,True
791910603,79191,Niort,Moulin à Vent-Souche,True
791910604,79191,Niort,Champclairot,True
791910605,79191,Niort,Zone d'Activités de Souche,False
791910701,79191,Niort,Champommier,True
791910702,79191,Niort,Goise,True
791910703,79191,Niort,Zone d'Activités de Saint-Florent,False
792020101,79202,Parthenay,Le Jardin Public,True
792020102,79202,Parthenay,La Mairie,True
792020103,79202,Parthenay,Les Grippeaux,True
792020104,79202,Parthenay,La Mara,True
792020105,79202,Parthenay,Les Loges,True
792700101,79270,Saint-Maixent-l'École,Centre Ville,True
792700102,79270,Saint-Maixent-l'École,Sud,True
792700103,79270,Saint-Maixent-l'École,Nord,True
792700104,79270,Saint-Maixent-l'École,Coiffe,False
793290101,79329,Thouars,Capucins-Garambeau-Grand Bournais,True
793290103,79329,Thouars,Jean Jaurès-Les Maligrettes,True
793290104,79329,Thouars,Crevant-Descartes,True
793290105,79329,Thouars,Cottage-La Folie,True
793290106,79329,Thouars,Zone d'Activités Économiques,False
793290107,79329,Thouars,Centre Ancien-Fertevault-Missé,True
793290201,79329,Thouars,Sainte-Radegonde,True
793290202,79329,Thouars,Mauzé-Thouarsais,True
800010101,80001,Abbeville,Centre Ville Émonville,True
800010102,80001,Abbeville,Centre Ville-Saint-Vulfran,True
800010201,80001,Abbeville,La Gare-Rouvroy-La Portelette,True
800010301,80001,Abbeville,Faubourg de Menchecourt,True
800010401,80001,Abbeville,Faubourg de la Bouvaque,True
800010501,80001,Abbeville,La Porte au Bois,True
800010502,80001,Abbeville,Delique-Saint-Gilles,True
800010503,80001,Abbeville,Ponthieu-Bagatelle,False
800160101,80016,Albert,Quartier 1,True
800160201,80016,Albert,Quartier 2,True
800160301,80016,Albert,Quartier 3,True
800210101,80021,Amiens,Longpré,False
800210201,80021,Amiens,Étouvie 1,True
800210202,80021,Amiens,Étouvie 2,False
800210203,80021,Amiens,Étouvie 3,True
800210204,80021,Amiens,Étouvie 4,True
800210301,80021,Amiens,Montières,True
800210401,80021,Amiens,Renancourt,True
800210501,80021,Amiens,Petit Saint-Jean,True
800210602,80021,Amiens,Saint-Honoré-Jeanne d'Arc 2,True
800210603,80021,Amiens,Saint-Honoré-Jeanne d'Arc 3,True
800210604,80021,Amiens,Saint-Honoré-Jeanne d'Arc 4,True
800210605,80021,Amiens,Saint-Honoré-Jeanne d'Arc 5,True
800210606,80021,Amiens,Saint-Honoré-Jeanne d'Arc 1,True
800210701,80021,Amiens,Plein Sud 1,True
800210702,80021,Amiens,Plein Sud 2,True
800210801,80021,Amiens,Sud-Est 1,True
800210802,80021,Amiens,Sud-Est 2,True
800210803,80021,Amiens,Sud-Est 3,True
800210804,80021,Amiens,Sud-Est 4,True
800210805,80021,Amiens,Sud-Est 5,True
800210901,80021,Amiens,Amiens-Val d'Avre 1,True
800210902,80021,Amiens,Amiens-Val d'Avre 2,True
800210903,80021,Amiens,Amiens-Val d'Avre 3,False
800211001,80021,Amiens,Saint-Acheul 1,True
800211002,80021,Amiens,Saint-Acheul 2,True
800211003,80021,Amiens,Saint-Acheul 3,True
800211101,80021,Amiens,Sainte-Anne-Faubourg Noyon 1,True
800211102,80021,Amiens,Sainte-Anne-Faubourg Noyon 2,True
800211103,80021,Amiens,Sainte-Anne-Faubourg Noyon 3,True
800211201,80021,Amiens,Henriville 1,True
800211202,80021,Amiens,Henriville 2,True
800211203,80021,Amiens,Henriville 3,True
800211301,80021,Amiens,Centre Ville 1,True
800211302,80021,Amiens,Centre Ville 2,True
800211401,80021,Amiens,Amiens II-La Vallée,True
800211501,80021,Amiens,Saint-Pierre 1,True
800211502,80021,Amiens,Saint-Pierre 2,True
800211503,80021,Amiens,Saint-Pierre 3,True
800211504,80021,Amiens,Saint-Pierre 4,True
800211601,80021,Amiens,Saint-Leu,True
800211701,80021,Amiens,Saint-Germain,True
800211801,80021,Amiens,Saint-Jacques-Saint-Roch 1,True
800211802,80021,Amiens,Saint-Jacques-Saint-Roch 2,True
800211901,80021,Amiens,Faubourg de Hem 1,True
800211902,80021,Amiens,Faubourg de Hem 2,False
800212001,80021,Amiens,Saint-Maurice 1,True
800212002,80021,Amiens,Saint-Maurice 2,True
800212003,80021,Amiens,Saint-Maurice 3,True
800212101,80021,Amiens,Saint-Ladre 1,False
800212102,80021,Amiens,Saint-Ladre 2,True
800212201,80021,Amiens,Amiens Nord 1,True
800212202,80021,Amiens,Amiens Nord 2,True
800212203,80021,Amiens,Amiens Nord 3,True
800212204,80021,Amiens,Amiens Nord 4,True
800212205,80021,Amiens,Amiens Nord 5,False
800212206,80021,Amiens,Amiens Nord 6,False
800212301,80021,Amiens,Marivaux 1,True
800212302,80021,Amiens,Marivaux 2,True
802530101,80253,Doullens,Nord-Ouest,True
802530201,80253,Doullens,Nord-Est,True
802530301,80253,Doullens,Sud,True
804100101,80410,Ham,Nord,True
804100201,80410,Ham,Sud,True
806200101,80620,Péronne,Iris 0101,True
806200201,80620,Péronne,Iris 0201,True
806200301,80620,Péronne,Iris 0301,True
806200401,80620,Péronne,Iris 0401,True
810040101,81004,Albi,Centre Historique,True
810040102,81004,Albi,Faubourg du Vigan,True
810040201,81004,Albi,Castelviel-Gare,True
810040202,81004,Albi,Université Verdun,True
810040203,81004,Albi,Pelloutier,True
810040301,81004,Albi,Veyrières,True
810040302,81004,Albi,Lude-Bon Sauveur,True
810040303,81004,Albi,Maranel-Bellevue,True
810040304,81004,Albi,Bellevue-Cavalière-Peyret-Ranteil,True
810040401,81004,Albi,Rayssac 1,True
810040402,81004,Albi,Rayssac 2,True
810040501,81004,Albi,Rudel-Curveillère-Canavières,True
810040601,81004,Albi,Madeleine,True
810040602,81004,Albi,Breuil-Mazicou,True
810040603,81004,Albi,Pélissier,True
810040701,81004,Albi,Cantepau 1,True
810040702,81004,Albi,Cantepau 2,True
810040801,81004,Albi,Lapanouse Saint-Martin,True
810040802,81004,Albi,Piscine,True
810040803,81004,Albi,Renaudié-Gô,True
810040804,81004,Albi,Jarlard-Fourches,False
810210101,81021,Aussillon,La Maylarie,True
810210102,81021,Aussillon,La Falgalarie Ouest,False
810210103,81021,Aussillon,La Falgalarie Est,True
810210104,81021,Aussillon,Les Auques,True
810210105,81021,Aussillon,La Frucharie,False
810210106,81021,Aussillon,La Rougearie,False
810600101,81060,Carmaux,Centre Ville,True
810600102,81060,Carmaux,Verrerie-Cérou,True
810600103,81060,Carmaux,Sainte-Cécile,True
810600104,81060,Carmaux,Lalande-Capimondis,True
810600105,81060,Carmaux,Quartiers Périphériques,True
810650101,81065,Castres,Centre Ville,True
810650201,81065,Castres,Gazel-Rey,True
810650202,81065,Castres,Albinque-Saint-Jean,True
810650203,81065,Castres,Faubourg Est-Péraudel,True
810650204,81065,Castres,Aillot,True
810650205,81065,Castres,Bisseous-Savonnerie,True
810650206,81065,Castres,Fayole,False
810650301,81065,Castres,Martinet-Lambert-Bel-Air,True
810650302,81065,Castres,Lardaille-Roulandou,True
810650401,81065,Castres,Venise-Drouot-Durenque-Sainte-Foy,True
810650402,81065,Castres,Lameilhe Est-Le Siala,True
810650403,81065,Castres,Lameilhe Nord,True
810650404,81065,Castres,Lameilhe Ouest,True
810650501,81065,Castres,Briguiboul-Laden Petit Train,True
810650601,81065,Castres,Les Monges-Le Corporal,True
810650602,81065,Castres,Travet-Sercloise-Le Rose,True
810650701,81065,Castres,Rural Nord et Rural Est,True
810650702,81065,Castres,Gourjade-Borde Basse,False
810650801,81065,Castres,Capelanie-Hauterive,True
810650901,81065,Castres,Mélou-Chartreuse,False
810650902,81065,Castres,Rural Ouest-Séverac-Campans,True
810990101,81099,Gaillac,Vieux Gaillac,True
810990102,81099,Gaillac,Gare-La Clavelle,True
810990103,81099,Gaillac,Saint-Roch-Charles de Gaulle,True
810990104,81099,Gaillac,Quartier Périphérique Ouest,True
810990105,81099,Gaillac,Quartier Périphérique Est,True
811050101,81105,Graulhet,Panessac,True
811050102,81105,Graulhet,Mairie,True
811050103,81105,Graulhet,Place Bosquet,True
811050104,81105,Graulhet,Zone Industrielle,False
811050105,81105,Graulhet,La Ventenaye-Saint-Mémy-Bellevue,True
811050106,81105,Graulhet,Miquelou-Saint-André,True
811050107,81105,Graulhet,Nabeillou-La Jonquière,True
811200101,81120,Labruguière,Labruguière Ville,True
811200102,81120,Labruguière,Labruguière Hameaux,True
811400101,81140,Lavaur,Centre Ville,True
811400102,81140,Lavaur,Quartier du Pigne,True
811400105,81140,Lavaur,Quartier En Germier-Pech-Clauzades,True
811400106,81140,Lavaur,Zone Rurale,True
811630101,81163,Mazamet,Centre Ville,True
811630102,81163,Mazamet,République,True
811630103,81163,Mazamet,Les Bausses,True
811630104,81163,Mazamet,Bonnecombe,False
811630105,81163,Mazamet,La Lauze,True
811630106,81163,Mazamet,Les Hauts de Mazamet,True
811630107,81163,Mazamet,Montagne Noire,False
812570101,81257,Saint-Juéry,Centre Ville,True
812570102,81257,Saint-Juéry,Quartier Périphérique,True
812570103,81257,Saint-Juéry,Zone Rurale,True
820330101,82033,Castelsarrasin,Centre Ville,True
820330102,82033,Castelsarrasin,Cassenel,True
820330103,82033,Castelsarrasin,La Valette-Ducau,True
820330104,82033,Castelsarrasin,Courbieu-Bénis-Saint-Martin,True
820330105,82033,Castelsarrasin,Barraouet,False
820330106,82033,Castelsarrasin,Gandalou-Les Cloutiers,True
820370101,82037,Caussade,Nord,True
820370102,82037,Caussade,Sud,True
821120101,82112,Moissac,Centre Historique,True
821120102,82112,Moissac,Centre Est,True
821120103,82112,Moissac,Quartier Est,True
821120104,82112,Moissac,Quartier Sud-Ouest,True
821120105,82112,Moissac,Quartier Nord,True
821210101,82121,Montauban,Consul Dupuy,True
821210102,82121,Montauban,Place Nationale,True
821210103,82121,Montauban,Commissariat,True
821210104,82121,Montauban,Garrisson,True
821210201,82121,Montauban,Villebourbon,True
821210301,82121,Montauban,Hôpital,True
821210302,82121,Montauban,Les Trois Pigeons,True
821210303,82121,Montauban,Allende,True
821210401,82121,Montauban,Delthil,True
821210402,82121,Montauban,Terrain d'Aviation,True
821210403,82121,Montauban,Stade Fobio,True
821210404,82121,Montauban,Clemenceau,True
821210405,82121,Montauban,Coulée Verte,True
821210501,82121,Montauban,Les Grouilles,True
821210502,82121,Montauban,Beausoleil,True
821210503,82121,Montauban,Selves,True
821210601,82121,Montauban,Labastiolle,True
821210602,82121,Montauban,L'Europe,False
821210603,82121,Montauban,Le Quart,True
821210701,82121,Montauban,Bas Pays,True
821210801,82121,Montauban,Falguières,True
821210901,82121,Montauban,Zone Industrielle Nord,False
821211001,82121,Montauban,Fonneuve,True
821211101,82121,Montauban,Saint-Martial,True
821211102,82121,Montauban,Le Fau,True
830040101,83004,Arcs,Centre,True
830040102,83004,Arcs,Périphérie,True
830090101,83009,Bandol,Sud-Ouest,True
830090102,83009,Bandol,La Ville,True
830090106,83009,Bandol,Nord,True
830160101,83016,Beausset,Centre Ville,True
830160102,83016,Beausset,Le Rouve Gailleux le Val d'Arenc,True
830160103,83016,Beausset,Les Quatre Frères-Les Cancades-Les Ginestes,True
830190101,83019,Bormes-les-Mimosas,Nord-Est,True
830190102,83019,Bormes-les-Mimosas,Centre,True
830190103,83019,Bormes-les-Mimosas,Sud-Ouest,True
830230101,83023,Brignoles,Centre Vieille Ville,True
830230201,83023,Brignoles,Extension Années 50-70 a,True
830230202,83023,Brignoles,Extension Années 50-70 b,True
830230301,83023,Brignoles,Extension Années 80-90,True
830230401,83023,Brignoles,Zone d'Activités,False
830230501,83023,Brignoles,Rural,True
830340101,83034,Carqueiranne,Centre Ville,True
830340102,83034,Carqueiranne,Bord de Mer,True
830340103,83034,Carqueiranne,Hauteurs de Carqueiranne,True
830360101,83036,Cavalaire-sur-Mer,Sud,True
830360102,83036,Cavalaire-sur-Mer,Nord,True
830420101,83042,Cogolin,Ouest,True
830420102,83042,Cogolin,Centre Ville,True
830420103,83042,Cogolin,Nord,True
830420104,83042,Cogolin,Est,True
830470101,83047,Crau,Les Terres,True
830470102,83047,Crau,Centre Ville Nord,True
830470103,83047,Crau,Centre Ville Sud,True
830470104,83047,Crau,L'Entre Deux,True
830470105,83047,Crau,La Moutonne,True
830490101,83049,Cuers,Les Rayols-Saint-Lazare-Les Bousquets,True
830490102,83049,Cuers,Les Cahides-L'Hubac-L'Hubac de Capus,True
830490103,83049,Cuers,Le Village,True
830500101,83050,Draguignan,Centre Ancien,True
830500102,83050,Draguignan,Boulevards-Gare-Saint-Léger-Chabrand,True
830500103,83050,Draguignan,Maljournal-H.L.M. Saint-Hermantaire,True
830500104,83050,Draguignan,Collettes Est,True
830500105,83050,Draguignan,Collettes Ouest,True
830500106,83050,Draguignan,Fournas Incapis-Z.A. Saint-Hermantaire,True
830500107,83050,Draguignan,Billette-La Foux Teissonnière,True
830500108,83050,Draguignan,Vaugines-Les Faisses-Peyrard,True
830500109,83050,Draguignan,Montferrat-Malmont,True
830500110,83050,Draguignan,Saint-Jaume,True
830500111,83050,Draguignan,Cerisaie-Pont d'Aups-Sainte-Cile-Beaussaret,True
830500112,83050,Draguignan,Les Selves-Le Seiran,True
830540101,83054,Farlède,Les Nartières,True
830540102,83054,Farlède,Le Village,True
830540103,83054,Farlède,Les Mauniers,True
830610101,83061,Fréjus,Centre Ville 1,True
830610102,83061,Fréjus,Centre Ville 2,True
830610103,83061,Fréjus,Sainte-Croix,True
830610104,83061,Fréjus,Saint-Lambert,True
830610105,83061,Fréjus,Horts Sables,True
830610106,83061,Fréjus,Madeleine Thoron,True
830610107,83061,Fréjus,Gabelle,True
830610108,83061,Fréjus,Fréjus Plage 1,True
830610109,83061,Fréjus,Fréjus Plage 2,True
830610110,83061,Fréjus,Le Mas Port Fréjus,True
830610111,83061,Fréjus,Villeneuve,True
830610112,83061,Fréjus,Tourrache,True
830610113,83061,Fréjus,Saint-Aygulf 1,True
830610114,83061,Fréjus,Saint-Aygulf 2,True
830610115,83061,Fréjus,Sainte-Brigitte,True
830610116,83061,Fréjus,Tour de Mare,True
830610117,83061,Fréjus,Counillier Valescure,True
830610118,83061,Fréjus,Reyran,True
830610119,83061,Fréjus,Extérieurs,True
830620101,83062,Garde,Le Plan-Beautégas-Les Lones,True
830620102,83062,Garde,Le Village,True
830620103,83062,Garde,Le Thouar,True
830620104,83062,Garde,Les Plantades-Pierrascas,True
830620106,83062,Garde,Les Savels,True
830620107,83062,Garde,Le Pouverel,True
830620108,83062,Garde,Sainte-Musse,True
830620109,83062,Garde,Sainte-Marguerite,True
830620110,83062,Garde,La Planquette,True
830620111,83062,Garde,Rabasson,True
830690101,83069,Hyères,Gambetta,True
830690102,83069,Hyères,Olbia,True
830690103,83069,Hyères,Godillot,True
830690104,83069,Hyères,Centre,True
830690105,83069,Hyères,Blocarde-Bosquets,True
830690106,83069,Hyères,Pyanet-Père Éternel,True
830690107,83069,Hyères,Vieille Ville,True
830690108,83069,Hyères,Paradis 1,True
830690109,83069,Hyères,Paradis 2-Ritorte,True
830690110,83069,Hyères,Riondet,True
830690111,83069,Hyères,Beauvallon-Maurels,True
830690112,83069,Hyères,La Bayorre-Hautes Loubes,True
830690113,83069,Hyères,La Gare,True
830690114,83069,Hyères,Costebelle Nord-Est,True
830690115,83069,Hyères,Costebelle-Mont des Oiseaux,True
830690116,83069,Hyères,Olbius Riquier-Nartettes,True
830690117,83069,Hyères,Les Salins-L'Ayguade,True
830690118,83069,Hyères,Giens,True
830690119,83069,Hyères,Les Pesquiers,False
830690120,83069,Hyères,Le Port La Capte,True
830690121,83069,Hyères,Zone du Palyvestre-Rougières,False
830690122,83069,Hyères,L'Almanarre,True
830690123,83069,Hyères,Porquerolles,False
830690124,83069,Hyères,Port Cros,False
830690125,83069,Hyères,Le Levant,False
830690126,83069,Hyères,Les Borrels La Sauvebonne,False
830690127,83069,Hyères,Zone Saint-Martin,False
830690128,83069,Hyères,Val des Rougières,True
830690129,83069,Hyères,Zone du Roubaud,False
830700101,83070,Lavandou,Les Calanques,True
830700102,83070,Lavandou,La Plage du Lavandou,True
830710103,83071,Londe-les-Maures,Bord de Mer,True
830710104,83071,Londe-les-Maures,Zone Agricole et Boisée,True
830710105,83071,Londe-les-Maures,Village,True
830720101,83072,Lorgues,Est,True
830720102,83072,Lorgues,Ouest,True
830720103,83072,Lorgues,La Ville,True
830730101,83073,Luc,Sud,True
830730102,83073,Luc,Nord,True
830730103,83073,Luc,Centre,True
830860101,83086,Muy,Centre Ville,True
830860102,83086,Muy,Partie Sud-Collet-Redon-Vauses-Testavins,True
830860103,83086,Muy,Partie Nord-Ferrières-Cadenades-Rouvière,True
830900101,83090,Ollioules,La Ville,True
830900102,83090,Ollioules,Nord-Est,True
830900103,83090,Ollioules,Sud-Est,True
830900104,83090,Ollioules,Ouest,True
830900105,83090,Ollioules,Centre Ouest,True
830980101,83098,Pradet,Pradet Sud,True
830980102,83098,Pradet,Pradet Ouest,True
830980103,83098,Pradet,Pradet Nord,True
830980104,83098,Pradet,Pradet Centre,True
830990101,83099,Puget-sur-Argens,Sud RN7,True
830990102,83099,Puget-sur-Argens,Nord RN7,True
831070101,83107,Roquebrune-sur-Argens,Village,True
831070102,83107,Roquebrune-sur-Argens,La Bouverie,True
831070103,83107,Roquebrune-sur-Argens,Les Issambres,True
831070104,83107,Roquebrune-sur-Argens,Écarts,True
831120101,83112,Saint-Cyr-sur-Mer,Village-Cagueloup-Gueissard,True
831120102,83112,Saint-Cyr-sur-Mer,Plan de la Mer-Frégate-Rampale-Alon,True
831120103,83112,Saint-Cyr-sur-Mer,Les Lecques-Banette-Bourrasque-Pradeaux,True
831150101,83115,Sainte-Maxime,Basse Suane-Les Virgiles,True
831150102,83115,Sainte-Maxime,Les Bouteillers,True
831150103,83115,Sainte-Maxime,Le Capet,True
831150104,83115,Sainte-Maxime,Ville-Les Saquèdes-Le Bouillonnet,True
831150105,83115,Sainte-Maxime,Nartelle-Noyer-Bellevue-Boulevard des Sardinaux,True
831160101,83116,Saint-Maximin-la-Sainte-Baume,Centre Ville,True
831160102,83116,Saint-Maximin-la-Sainte-Baume,Périphérie Centre,True
831160103,83116,Saint-Maximin-la-Sainte-Baume,Haut Sud,True
831160104,83116,Saint-Maximin-la-Sainte-Baume,Sud Sud,True
831160105,83116,Saint-Maximin-la-Sainte-Baume,Quartier Est,True
831160106,83116,Saint-Maximin-la-Sainte-Baume,Quartier Nord-Ouest,True
831180101,83118,Saint-Raphaël,Valescure Ouest,True
831180102,83118,Saint-Raphaël,Les Arènes Nord,True
831180103,83118,Saint-Raphaël,Les Arènes Sud-Saint-Exupéry-Centre Ancien,True
831180104,83118,Saint-Raphaël,Les Iscles-Quartier Haussmanien-Vieux Port,True
831180105,83118,Saint-Raphaël,Beaurivage-Santa Lucia-Notre-Dame,True
831180106,83118,Saint-Raphaël,Les Plaines-Les Tasses,True
831180107,83118,Saint-Raphaël,Peyron-Saint-Sébastien,True
831180108,83118,Saint-Raphaël,Les Cazeaux,True
831180109,83118,Saint-Raphaël,Boulouris,True
831180110,83118,Saint-Raphaël,Valescure Est-Aiguebonne,True
831180111,83118,Saint-Raphaël,Le Petit Défend,True
831180112,83118,Saint-Raphaël,Cerceron-Peire Sarade,True
831180113,83118,Saint-Raphaël,Valescure Nord-Agay-Le Trayas,True
831190101,83119,Saint-Tropez,Zone Ouest Urbaine,True
831190102,83119,Saint-Tropez,Zone Est Diffuse,True
831230102,83123,Sanary-sur-Mer,Pierredon Sud-Mortier-Colombet-Boucène,True
831230103,83123,Sanary-sur-Mer,La Baou,True
831230104,83123,Sanary-sur-Mer,Centre Ville,True
831230105,83123,Sanary-sur-Mer,Port Issol,True
831230106,83123,Sanary-sur-Mer,Beaucours-La Gorguette-La Morvenède,True
831230107,83123,Sanary-sur-Mer,Les Picotières-Poussaraque-La Milhière,True
831230108,83123,Sanary-sur-Mer,Nord,True
831260101,83126,Seyne-sur-Mer,Centre Ville-Peyron,True
831260102,83126,Seyne-sur-Mer,Quatre Moulins,True
831260103,83126,Seyne-sur-Mer,La Lune-Mouissèques,True
831260201,83126,Seyne-sur-Mer,Balaguier-Aiguillette,True
831260202,83126,Seyne-sur-Mer,Le Manteau-Tamaris,True
831260203,83126,Seyne-sur-Mer,Fort Napoléon-Fontainebleau,True
831260204,83126,Seyne-sur-Mer,Évescat-Gaumin,True
831260301,83126,Seyne-sur-Mer,Oide-Verne-Janas-Gabrielles-Plan d'Aub-Terres Gastes,True
831260302,83126,Seyne-sur-Mer,Coste Chaude-Mauvéou,True
831260303,83126,Seyne-sur-Mer,Pas du Loup,True
831260304,83126,Seyne-sur-Mer,Mar Vivo-Sablettes-Saint-Elme,True
831260305,83126,Seyne-sur-Mer,Isnard-Sainte-Messe-Gavarry-Brémond,True
831260306,83126,Seyne-sur-Mer,Crouton,True
831260307,83126,Seyne-sur-Mer,Évescat,True
831260401,83126,Seyne-sur-Mer,Tortels,True
831260402,83126,Seyne-sur-Mer,Vignelongue,True
831260403,83126,Seyne-sur-Mer,Jaumen,True
831260404,83126,Seyne-sur-Mer,Donicarde-Barban,True
831260501,83126,Seyne-sur-Mer,Léry,True
831260502,83126,Seyne-sur-Mer,Fructidor-Vendémiaire,True
831260503,83126,Seyne-sur-Mer,Berthe-Floréal,False
831260504,83126,Seyne-sur-Mer,Berthe-Messidor,True
831260505,83126,Seyne-sur-Mer,Daniel,True
831260506,83126,Seyne-sur-Mer,Berthe-Saint-Jean,False
831260507,83126,Seyne-sur-Mer,Gai Versant-Brégaillon,True
831290101,83129,Six-Fours-les-Plages,Roumagnan,False
831290102,83129,Six-Fours-les-Plages,Talian,True
831290103,83129,Six-Fours-les-Plages,Audibert,True
831290104,83129,Six-Fours-les-Plages,Verger,True
831290105,83129,Six-Fours-les-Plages,Reynier,True
831290106,83129,Six-Fours-les-Plages,Allègre,True
831290107,83129,Six-Fours-les-Plages,Bouillibaye,True
831290201,83129,Six-Fours-les-Plages,Font de Fillol,True
831290202,83129,Six-Fours-les-Plages,Rayolet,True
831290203,83129,Six-Fours-les-Plages,Le Brusc,True
831290301,83129,Six-Fours-les-Plages,Les Lones,True
831290302,83129,Six-Fours-les-Plages,Bucarin,True
831290303,83129,Six-Fours-les-Plages,Fort,True
831290304,83129,Six-Fours-les-Plages,Les Playes,True
831300101,83130,Solliès-Pont,Sainte-Christine,True
831300102,83130,Solliès-Pont,L'Enclos,True
831300103,83130,Solliès-Pont,Centre,True
831300104,83130,Solliès-Pont,Est,True
831300105,83130,Solliès-Pont,Sarraire,True
831370101,83137,Toulon,Bon Rencontre-Arsenal,True
831370102,83137,Toulon,Pont de Bois,True
831370103,83137,Toulon,Le Temple,True
831370104,83137,Toulon,Pont du Las I,True
831370201,83137,Toulon,Pont Neuf,True
831370202,83137,Toulon,Lagoubran,True
831370203,83137,Toulon,L'Escaillon,True
831370204,83137,Toulon,La Beaucaire,True
831370205,83137,Toulon,La Floranne,True
831370206,83137,Toulon,Monserrat-Bonnes Herbes,True
831370207,83137,Toulon,Valbertrand,True
831370208,83137,Toulon,Les Routes I,True
831370209,83137,Toulon,Les Arènes,True
831370301,83137,Toulon,Rodeillac,True
831370302,83137,Toulon,Barbes,True
831370303,83137,Toulon,Le Jonquet,True
831370304,83137,Toulon,Les Routes II,True
831370305,83137,Toulon,L'Oratoire,True
831370306,83137,Toulon,Les Pomets-Saint Pierre-Les Moulins,True
831370307,83137,Toulon,Les Fours à Chaux,True
831370308,83137,Toulon,Dardennes-Ubac,True
831370309,83137,Toulon,Faron-Fort Rouge-Favières,True
831370310,83137,Toulon,Saint-Roch II,True
831370311,83137,Toulon,Saint-Roch I,True
831370312,83137,Toulon,Pont du Las II,True
831370401,83137,Toulon,Les Lices,True
831370402,83137,Toulon,Sainte-Anne,True
831370403,83137,Toulon,Claret,True
831370404,83137,Toulon,Valbourdin,True
831370405,83137,Toulon,Faron-Fort Blanc,True
831370501,83137,Toulon,Le Port,True
831370502,83137,Toulon,Saint-Louis,True
831370503,83137,Toulon,Place d'Armes-Arsenal,True
831370504,83137,Toulon,Haute Ville-La Gare,True
831370505,83137,Toulon,Haute Ville-Place Liberté,True
831370506,83137,Toulon,Cathédrale,True
831370601,83137,Toulon,Lamalgue,True
