iris_id,commune_name,place_in_commune,taux_bas_revenus_pct,revenu_q1_eur,revenu_median_eur,revenu_q3_eur,revenu_d1_eur,revenu_d9_eur,part_revenus_activite_pct,part_pensions_pct,part_revenus_patrimoine_pct,part_prestations_sociales_pct,part_prestations_familiales_pct,part_minima_sociaux_pct,part_prestations_logement_pct,part_impots_pct
786460308,Versailles,Chantiers 7,5.0,23380.0,31360.0,44770.0,17320.0,58770.0,91.9,22.9,8.1,2.2,1.4,0.5,0.3,-25.1
786460401,Versailles,Notre-Dame 1,6.0,24790.0,34530.0,47040.0,16640.0,64320.0,99.0,14.3,10.4,1.7,0.6,0.7,0.4,-25.4
786460402,Versailles,Notre-Dame 2,5.0,26970.0,38670.0,52170.0,18900.0,73400.0,93.6,20.4,14.2,1.4,0.6,0.5,0.3,-29.6
786460403,Versailles,Notre-Dame 3,6.0,25010.0,35000.0,49350.0,16710.0,75470.0,95.2,18.1,14.0,1.7,0.8,0.6,0.3,-29.0
786460404,Versailles,Notre-Dame 4,5.0,28670.0,39940.0,55820.0,19830.0,78190.0,80.4,28.1,18.0,1.2,0.6,0.4,0.2,-27.7
786460405,Versailles,Notre-Dame 5,3.0,28640.0,39620.0,52380.0,20140.0,72330.0,76.9,32.0,14.6,1.2,0.5,0.5,0.2,-24.7
786460406,Versailles,Notre-Dame 6,3.0,30360.0,40880.0,58500.0,19700.0,85100.0,72.0,28.2,27.2,1.0,0.6,0.2,0.2,-28.4
786460407,Versailles,Notre-Dame 7,3.0,30120.0,43070.0,59660.0,20930.0,90430.0,94.1,22.2,14.2,0.9,0.6,0.2,0.1,-31.4
786460501,Versailles,Clagny 1,5.0,28970.0,42020.0,58350.0,18790.0,85680.0,80.6,27.2,21.2,1.2,0.6,0.4,0.2,-30.2
786460502,Versailles,Clagny 2,3.0,28780.0,39740.0,55980.0,19700.0,80370.0,79.9,27.6,19.2,1.5,0.7,0.5,0.3,-28.2
786460503,Versailles,Clagny 3,7.0,23500.0,35620.0,50220.0,16070.0,72180.0,67.2,38.1,19.2,1.7,0.8,0.6,0.3,-26.2
786460504,Versailles,Clagny 4,9.0,20830.0,31060.0,42410.0,14090.0,59110.0,86.4,23.2,11.7,2.6,1.2,1.0,0.4,-23.9
786460505,Versailles,Clagny 5,3.0,31260.0,43010.0,60650.0,21290.0,90830.0,80.4,22.6,30.4,1.0,0.5,0.3,0.2,-34.4
786460506,Versailles,Clagny 6,3.0,32230.0,43670.0,61950.0,21850.0,100180.0,95.3,23.1,17.9,1.2,0.5,0.5,0.2,-37.5
786460601,Versailles,Château,7.0,23990.0,34610.0,49290.0,16390.0,66610.0,87.4,23.9,13.2,1.8,0.6,0.8,0.4,-26.3
786460602,Versailles,Satory 1,9.0,24780.0,34320.0,48610.0,14860.0,71840.0,90.9,21.4,13.9,2.0,0.9,0.7,0.4,-28.2
786460603,Versailles,Saint-Louis 1,5.0,26800.0,37020.0,49370.0,18140.0,71420.0,94.8,15.5,16.4,1.4,0.6,0.4,0.4,-28.1
786460604,Versailles,Saint-Louis 2,7.0,24390.0,33890.0,45640.0,17490.0,62510.0,99.1,14.6,9.9,2.0,0.8,0.7,0.5,-25.6
786460605,Versailles,Saint-Louis 3,7.0,24710.0,35920.0,48920.0,16540.0,63290.0,89.2,22.8,12.3,1.7,0.6,0.7,0.4,-26.0
786460606,Versailles,Satory 2,3.0,21930.0,26340.0,31990.0,17670.0,39140.0,110.4,0.0,3.3,3.1,2.4,0.5,0.2,-16.8
786500101,Vésinet,Merlettes,4.0,32590.0,48290.0,67560.0,22190.0,104320.0,96.3,20.5,15.9,0.8,0.4,0.2,0.2,-33.5
786500102,Vésinet,Ibis,4.0,31350.0,47150.0,68920.0,22120.0,108970.0,97.1,18.0,23.6,0.7,0.3,0.3,0.1,-39.4
786500103,Vésinet,Sud RER,6.0,28950.0,44110.0,70840.0,17610.0,109710.0,84.6,18.7,32.1,1.0,0.4,0.4,0.2,-36.4
786500104,Vésinet,Lac Inférieur,6.0,24170.0,36060.0,55160.0,16340.0,94250.0,103.3,15.3,22.6,1.2,0.6,0.4,0.2,-42.4
786500105,Vésinet,Centre,6.0,26990.0,40480.0,59590.0,18300.0,89190.0,81.4,26.1,21.5,1.1,0.4,0.5,0.2,-30.1
786740101,Villepreux,Village,6.0,22210.0,29590.0,38100.0,16190.0,51480.0,95.7,16.4,7.4,3.0,1.6,0.9,0.5,-22.5
786740102,Villepreux,Haie Bergerie 1,7.0,21890.0,28290.0,33730.0,15760.0,40000.0,82.2,27.1,4.6,3.4,1.9,1.1,0.4,-17.3
786740103,Villepreux,Haie Bergerie 2,3.0,22240.0,27980.0,32890.0,17310.0,39730.0,87.7,22.2,3.9,3.2,2.0,0.9,0.3,-17.0
786740104,Villepreux,Val Joyeux,3.0,24370.0,32170.0,41300.0,19010.0,54240.0,88.7,25.6,5.7,2.4,1.3,0.7,0.4,-22.4
786860102,Viroflay,Rive Droite,5.0,25330.0,35070.0,47760.0,18400.0,61330.0,94.9,17.3,9.6,1.8,0.8,0.7,0.3,-23.6
786860103,Viroflay,Les Aulnettes,3.0,31280.0,41810.0,57330.0,21210.0,76540.0,84.6,21.2,21.7,1.0,0.6,0.2,0.2,-28.5
786860104,Viroflay,La Ville au Bois,5.0,25700.0,34310.0,47410.0,17420.0,68040.0,92.0,21.3,11.3,1.7,0.9,0.5,0.3,-26.3
786860105,Viroflay,Les Arcades,5.0,25480.0,34590.0,44290.0,17340.0,57720.0,94.3,18.0,9.4,1.7,0.8,0.5,0.4,-23.4
786860106,Viroflay,Le Haras,5.0,27270.0,36970.0,52420.0,18650.0,68880.0,88.2,23.4,11.7,1.4,0.7,0.4,0.3,-24.7
786860107,Viroflay,Rive Gauche,5.0,26460.0,35750.0,47660.0,18350.0,61910.0,96.3,16.7,11.0,1.5,0.7,0.5,0.3,-25.5
786860108,Viroflay,Verdun,7.0,24300.0,34650.0,46390.0,15530.0,63740.0,91.5,21.8,11.0,1.9,0.8,0.7,0.4,-26.2
786880101,Voisins-le-Bretonneux,Bretonnière Grande Île B,3.0,28430.0,37370.0,48470.0,20810.0,60440.0,91.5,23.1,8.8,1.6,0.9,0.4,0.3,-25.0
786880102,Voisins-le-Bretonneux,Le Lac - Grande Île A,7.0,21320.0,28780.0,37250.0,15300.0,47350.0,93.9,19.6,3.6,3.3,1.6,0.8,0.9,-20.4
786880103,Voisins-le-Bretonneux,La Gravière Centre Village,3.0,27330.0,34730.0,44710.0,21160.0,58000.0,86.3,29.6,6.5,1.5,0.8,0.4,0.3,-23.9
786880104,Voisins-le-Bretonneux,Plan de l'Église,,33390.0,40410.0,52390.0,26810.0,70700.0,89.7,27.9,10.1,1.1,0.6,0.3,0.2,-28.8
786880105,Voisins-le-Bretonneux,Chamfleury Port Royal,4.0,26950.0,36320.0,50040.0,18680.0,66040.0,90.1,24.2,9.1,2.0,1.0,0.6,0.4,-25.4
790030101,Aiffres,Nord-Est,10.0,18810.0,23760.0,29630.0,14010.0,37140.0,65.9,37.5,7.0,4.5,1.5,2.2,0.8,-14.9
790030102,Aiffres,Sud-Ouest,6.0,20630.0,26130.0,33750.0,15660.0,43920.0,77.1,30.2,7.2,3.4,1.4,1.4,0.6,-17.9
790490101,Bressuire,Bressuire Centre,27.0,13080.0,19000.0,26090.0,9720.0,34160.0,69.1,23.7,12.9,8.7,2.2,4.2,2.3,-14.4
790490102,Bressuire,Malabry-Bois d'Anne,17.0,16270.0,21440.0,28910.0,11480.0,38880.0,62.5,37.1,9.5,5.4,2.0,2.3,1.1,-14.5
790490103,Bressuire,Saint-Porchaire,9.0,18170.0,22390.0,26620.0,14660.0,32490.0,67.7,33.7,6.6,4.7,2.0,1.9,0.8,-12.7
790490104,Bressuire,Stade Jules Ferry-Vallette,37.0,11640.0,16260.0,22470.0,9010.0,29160.0,59.6,30.2,8.7,13.2,5.1,5.8,2.3,-11.7
790490105,Bressuire,Bel-Air Belle Feuille Abattoir,14.0,16440.0,20890.0,26740.0,11780.0,33960.0,64.5,34.7,8.1,6.0,2.0,2.7,1.3,-13.3
790490111,Bressuire,Saint-Sauveur,7.0,19240.0,23440.0,29070.0,15360.0,36840.0,69.9,32.0,7.8,4.0,2.0,1.4,0.6,-13.7
790490112,Bressuire,Terves,7.0,18960.0,23240.0,29610.0,15270.0,37740.0,74.2,29.3,7.9,3.4,1.6,1.3,0.5,-14.8
790790101,Mauléon,Mauléon,11.0,16820.0,21280.0,26600.0,13450.0,33320.0,69.7,29.0,8.5,5.8,2.6,2.2,1.0,-13.0
790790102,Mauléon,Saint-Aubin-de-Baubigné,13.0,17330.0,21160.0,25880.0,13190.0,32260.0,77.2,22.9,5.9,6.1,3.6,1.8,0.7,-12.1
790810101,Chauray,Zone Artisanale,3.0,21950.0,26840.0,33120.0,17830.0,40190.0,65.6,41.3,8.0,2.2,1.1,0.7,0.4,-17.1
790810102,Chauray,Zone Urbanisée,5.0,20430.0,25800.0,31990.0,15980.0,40230.0,78.7,27.5,6.5,3.6,1.6,1.3,0.7,-16.3
791910101,Niort,Centre,27.0,13490.0,20100.0,30300.0,9340.0,43230.0,84.3,16.6,7.9,10.3,1.3,6.0,3.0,-19.1
791910102,Niort,Gare,25.0,13890.0,20600.0,30610.0,9930.0,39150.0,75.6,24.1,6.1,10.8,2.0,6.2,2.6,-16.6
791910103,Niort,Hôpital,15.0,17070.0,23930.0,32700.0,11520.0,43080.0,83.1,23.2,5.3,6.0,1.0,3.5,1.5,-17.6
791910201,Niort,Nord Partie Inférieure,13.0,17680.0,24690.0,34300.0,13160.0,46080.0,77.9,26.5,9.9,5.3,1.0,2.9,1.4,-19.6
791910202,Niort,Nord Partie Supérieure,20.0,14720.0,21130.0,29510.0,11020.0,38470.0,74.6,27.6,4.4,9.0,2.2,4.8,2.0,-15.6
791910203,Niort,Baticoop,11.0,18290.0,23480.0,30390.0,13570.0,39000.0,69.0,35.6,6.4,4.8,1.5,2.3,1.0,-15.8
791910301,Niort,Sud Ribray,12.0,18210.0,25460.0,35670.0,12990.0,47960.0,82.4,26.6,6.8,4.8,1.2,2.4,1.2,-20.6
791910302,Niort,Saint-Florent,9.0,18680.0,23350.0,29700.0,14410.0,37190.0,70.5,35.8,4.9,4.1,1.4,2.0,0.7,-15.3
791910303,Niort,Boucle Sèvre,10.0,19070.0,25290.0,33350.0,13970.0,43890.0,72.8,33.7,7.0,4.5,0.9,2.4,1.2,-18.0
791910401,Niort,Clou Bouchet Nord,36.0,12210.0,15840.0,21980.0,9520.0,28300.0,52.8,36.0,5.0,17.1,3.4,9.6,4.1,-10.9
791910402,Niort,Venise Verte,13.0,16960.0,21940.0,28010.0,12850.0,36300.0,64.6,39.7,4.5,5.5,1.4,2.8,1.3,-14.3
791910403,Niort,Four Chabot Gavacherie,43.0,11240.0,15240.0,22160.0,8650.0,31520.0,64.9,22.7,2.9,20.6,3.6,12.1,4.9,-11.1
791910404,Niort,Clou Bouchet Sud,59.0,10110.0,12890.0,16370.0,8510.0,19940.0,46.1,19.1,1.0,39.4,9.2,21.4,8.8,-5.6
791910501,Niort,Saint-Liguaire-Nantes,4.0,21440.0,27280.0,36340.0,16930.0,47740.0,77.0,32.3,7.6,2.7,1.1,1.1,0.5,-19.6
791910502,Niort,Coteau Saint-Hubert,9.0,18610.0,23750.0,30160.0,13990.0,36720.0,72.2,32.9,5.2,4.9,1.7,2.2,1.0,-15.2
791910503,Niort,Sainte-Pezenne,7.0,20730.0,26330.0,34490.0,15770.0,45760.0,76.9,30.5,8.4,3.3,1.1,1.5,0.7,-19.1
791910601,Niort,Surimeau-Antes Cholette,9.0,19430.0,25820.0,32870.0,14410.0,43240.0,77.4,29.8,6.5,4.4,1.6,2.0,0.8,-18.1
791910602,Niort,Justices-Brizeaux,14.0,16850.0,22890.0,29780.0,12480.0,37600.0,66.3,37.1,5.9,6.6,2.0,3.2,1.4,-15.9
791910603,Niort,Moulin à Vent-Souche,10.0,19320.0,24780.0,32220.0,14130.0,41280.0,68.2,33.8,11.6,3.8,1.3,1.8,0.7,-17.4
791910604,Niort,Champclairot,14.0,17680.0,23610.0,30680.0,12470.0,40400.0,80.8,24.6,5.8,6.0,1.7,3.0,1.3,-17.2
791910701,Niort,Champommier,9.0,19010.0,25000.0,32200.0,14390.0,41080.0,78.7,28.9,5.1,4.5,1.4,2.1,1.0,-17.2
791910702,Niort,Goise,14.0,17350.0,22250.0,28300.0,12480.0,36040.0,65.0,39.0,4.8,5.6,2.0,2.5,1.1,-14.4
792020101,Parthenay,Le Jardin Public,17.0,15550.0,21190.0,27430.0,11990.0,34960.0,64.6,33.7,7.1,7.5,1.4,4.1,2.0,-12.9
792020102,Parthenay,La Mairie,25.0,13700.0,18910.0,25480.0,9600.0,35660.0,61.9,26.6,16.0,10.2,1.8,6.1,2.3,-14.7
792020103,Parthenay,Les Grippeaux,15.0,16240.0,20430.0,25210.0,12850.0,31170.0,53.5,45.1,6.0,6.6,1.7,3.4,1.5,-11.2
792020104,Parthenay,La Mara,25.0,13730.0,19390.0,25410.0,10370.0,31690.0,53.3,42.0,6.2,10.0,2.2,5.6,2.2,-11.5
792020105,Parthenay,Les Loges,15.0,15760.0,20850.0,26290.0,12420.0,31880.0,56.0,41.8,6.5,7.2,1.8,3.8,1.6,-11.5
792700101,Saint-Maixent-l'École,Centre Ville,19.0,14990.0,19760.0,25410.0,11630.0,34850.0,72.0,26.7,4.5,9.9,2.5,5.3,2.1,-13.1
792700102,Saint-Maixent-l'École,Sud,15.0,16420.0,21190.0,26610.0,12320.0,33920.0,61.9,38.4,5.0,7.4,3.2,2.9,1.3,-12.7
792700103,Saint-Maixent-l'École,Nord,25.0,13900.0,19300.0,23620.0,10280.0,29970.0,48.1,45.0,5.9,11.9,2.8,6.4,2.7,-10.9
793290101,Thouars,Capucins-Garambeau-Grand Bournais,30.0,12960.0,17400.0,22210.0,9450.0,27800.0,47.3,44.8,3.9,13.3,3.2,7.3,2.8,-9.3
793290103,Thouars,Jean Jaurès-Les Maligrettes,19.0,14770.0,20090.0,25960.0,11110.0,33540.0,54.0,35.1,17.8,7.2,1.9,3.7,1.6,-14.1
793290104,Thouars,Crevant-Descartes,13.0,16620.0,20930.0,26120.0,13040.0,33830.0,51.8,47.3,8.9,5.7,1.5,3.0,1.2,-13.7
793290105,Thouars,Cottage-La Folie,23.0,14520.0,19010.0,23920.0,11030.0,30010.0,54.1,40.8,4.8,11.1,2.8,6.1,2.2,-10.8
793290107,Thouars,Centre Ancien-Fertevault-Missé,20.0,15440.0,21650.0,28350.0,10360.0,38780.0,62.6,33.2,13.1,7.2,1.4,4.1,1.7,-16.1
793290201,Thouars,Sainte-Radegonde,11.0,17710.0,21480.0,26210.0,13830.0,32180.0,54.3,36.2,20.3,4.2,1.5,1.9,0.8,-15.0
793290202,Thouars,Mauzé-Thouarsais,11.0,17770.0,21500.0,25930.0,13670.0,32220.0,73.2,28.4,7.2,4.5,2.2,1.7,0.6,-13.3
800010101,Abbeville,Centre Ville Émonville,19.0,14980.0,20220.0,27100.0,11520.0,37700.0,61.3,36.6,9.3,8.5,1.6,5.0,1.9,-15.7
800010102,Abbeville,Centre Ville-Saint-Vulfran,19.0,15180.0,19850.0,26130.0,11270.0,35940.0,63.6,33.8,8.5,8.6,1.8,4.7,2.1,-14.5
800010201,Abbeville,La Gare-Rouvroy-La Portelette,23.0,14110.0,18960.0,24260.0,10310.0,31160.0,63.2,33.3,4.8,11.1,2.2,6.7,2.2,-12.4
800010301,Abbeville,Faubourg de Menchecourt,21.0,14940.0,18800.0,24280.0,11000.0,29310.0,59.4,32.6,8.5,11.1,2.7,6.2,2.2,-11.6
800010401,Abbeville,Faubourg de la Bouvaque,21.0,14650.0,20770.0,28610.0,10910.0,38160.0,64.1,33.5,8.5,8.9,1.9,5.2,1.8,-15.0
800010501,Abbeville,La Porte au Bois,34.0,12180.0,17070.0,23340.0,9440.0,29530.0,54.8,34.5,4.7,16.5,3.5,9.6,3.4,-10.5
800010502,Abbeville,Delique-Saint-Gilles,35.0,12130.0,16910.0,23050.0,9110.0,29380.0,54.3,35.5,4.4,16.8,3.1,10.1,3.6,-11.0
800160101,Albert,Quartier 1,22.0,14530.0,19020.0,24790.0,10960.0,29130.0,54.1,43.4,2.8,10.5,2.7,5.7,2.1,-10.8
800160201,Albert,Quartier 2,22.0,14550.0,19890.0,25480.0,11280.0,33520.0,60.4,35.3,7.2,9.9,2.3,5.6,2.0,-12.8
800160301,Albert,Quartier 3,21.0,14770.0,20060.0,26250.0,10760.0,33720.0,66.5,30.5,7.6,8.5,2.1,4.5,1.9,-13.1
800210201,Amiens,Étouvie 1,57.0,10150.0,12820.0,16910.0,8330.0,20860.0,49.4,22.7,2.5,32.2,8.8,16.2,7.2,-6.8
800210203,Amiens,Étouvie 3,63.0,9820.0,12230.0,15870.0,8070.0,20210.0,49.2,17.7,0.9,38.2,11.4,18.7,8.1,-6.0
800210204,Amiens,Étouvie 4,45.0,11170.0,14390.0,19870.0,8560.0,24670.0,59.4,22.8,4.5,22.4,4.6,12.5,5.3,-9.1
800210301,Amiens,Montières,19.0,15310.0,20090.0,25650.0,11920.0,32870.0,77.8,22.5,4.7,8.5,2.4,4.4,1.7,-13.5
800210401,Amiens,Renancourt,21.0,14730.0,19970.0,26060.0,11000.0,33540.0,79.3,21.6,3.0,10.1,3.2,5.0,1.9,-14.0
800210501,Amiens,Petit Saint-Jean,23.0,14510.0,20580.0,27360.0,10070.0,35330.0,78.9,21.4,4.9,10.1,1.9,5.9,2.3,-15.3
800210602,Amiens,Saint-Honoré-Jeanne d'Arc 2,21.0,14900.0,20400.0,26960.0,10010.0,36160.0,77.4,25.1,4.4,8.2,1.6,4.2,2.4,-15.1
800210603,Amiens,Saint-Honoré-Jeanne d'Arc 3,21.0,14700.0,20100.0,26520.0,9440.0,34900.0,77.3,25.6,5.4,7.7,1.3,4.3,2.1,-16.0
800210604,Amiens,Saint-Honoré-Jeanne d'Arc 4,20.0,15210.0,21590.0,28090.0,10640.0,38050.0,84.5,19.7,3.0,8.0,1.3,4.4,2.3,-15.2
800210605,Amiens,Saint-Honoré-Jeanne d'Arc 5,19.0,15770.0,21700.0,29950.0,11250.0,42260.0,82.3,22.6,6.3,7.6,1.7,4.0,1.9,-18.8
800210606,Amiens,Saint-Honoré-Jeanne d'Arc 1,16.0,16510.0,22340.0,29140.0,12040.0,39000.0,83.4,20.0,5.4,7.5,1.8,3.7,2.0,-16.3
800210701,Amiens,Plein Sud 1,11.0,20240.0,30090.0,42600.0,13270.0,65140.0,83.8,23.5,15.0,3.1,0.8,1.5,0.8,-25.4
800210702,Amiens,Plein Sud 2,17.0,16050.0,22040.0,30700.0,11660.0,46990.0,75.1,28.7,9.1,7.1,2.1,3.3,1.7,-20.0
800210801,Amiens,Sud-Est 1,30.0,13040.0,17670.0,25200.0,10310.0,35910.0,67.1,28.7,5.5,13.4,3.1,7.1,3.2,-14.7
800210802,Amiens,Sud-Est 2,33.0,12530.0,17760.0,25040.0,9710.0,33990.0,58.9,34.5,6.4,13.8,3.8,6.7,3.3,-13.6
800210803,Amiens,Sud-Est 3,31.0,12950.0,17060.0,22820.0,10280.0,30990.0,59.4,31.7,3.5,16.5,3.2,9.2,4.1,-11.1
800210804,Amiens,Sud-Est 4,43.0,11040.0,14790.0,21130.0,8760.0,28220.0,54.7,29.1,2.9,24.3,5.8,13.1,5.4,-11.0
800210805,Amiens,Sud-Est 5,15.0,15850.0,22580.0,30710.0,11840.0,38610.0,66.5,36.1,7.9,7.0,1.8,3.9,1.3,-17.5
800210901,Amiens,Amiens-Val d'Avre 1,12.0,17450.0,23150.0,29610.0,12990.0,37270.0,69.1,34.4,7.4,5.8,2.0,2.7,1.1,-16.7
800210902,Amiens,Amiens-Val d'Avre 2,29.0,13230.0,17940.0,24610.0,10040.0,31800.0,70.6,24.5,3.5,14.1,4.6,6.7,2.8,-12.7
800211001,Amiens,Saint-Acheul 1,22.0,14620.0,20190.0,27270.0,10760.0,34880.0,77.4,21.5,6.1,9.9,2.6,4.8,2.5,-14.9
800211002,Amiens,Saint-Acheul 2,10.0,18810.0,25340.0,33160.0,13820.0,42960.0,72.4,26.4,14.5,4.8,1.3,2.5,1.0,-18.1
800211003,Amiens,Saint-Acheul 3,15.0,16330.0,22190.0,30410.0,12070.0,40540.0,80.4,24.0,5.6,6.3,1.9,3.2,1.2,-16.3
800211101,Amiens,Sainte-Anne-Faubourg Noyon 1,13.0,17950.0,25870.0,38420.0,12450.0,58610.0,85.2,22.1,12.7,4.3,0.9,2.2,1.2,-24.3
800211102,Amiens,Sainte-Anne-Faubourg Noyon 2,18.0,15790.0,22000.0,30240.0,10540.0,39770.0,84.9,18.3,6.8,7.5,1.1,4.3,2.1,-17.5
800211103,Amiens,Sainte-Anne-Faubourg Noyon 3,13.0,17580.0,23630.0,30710.0,12550.0,39810.0,84.0,22.6,4.4,5.6,1.5,2.9,1.2,-16.6
800211201,Amiens,Henriville 1,11.0,20860.0,31750.0,48700.0,13340.0,72960.0,82.6,23.1,19.1,3.0,0.7,1.3,1.0,-27.8
800211202,Amiens,Henriville 2,11.0,21180.0,31050.0,40460.0,13410.0,57880.0,88.0,22.8,9.6,3.9,1.2,1.8,0.9,-24.3
800211203,Amiens,Henriville 3,9.0,22270.0,31370.0,43340.0,14500.0,65060.0,81.2,23.5,18.5,2.5,0.6,1.2,0.7,-25.7
800211301,Amiens,Centre Ville 1,25.0,13840.0,20560.0,29560.0,9360.0,40540.0,69.7,30.1,9.9,8.0,1.0,4.1,2.9,-17.7
800211302,Amiens,Centre Ville 2,20.0,16020.0,24010.0,35020.0,9440.0,52970.0,77.7,25.0,15.7,5.0,0.6,2.5,1.9,-23.4
800211401,Amiens,Amiens II-La Vallée,25.0,13860.0,19960.0,26190.0,9880.0,34610.0,79.2,21.5,3.9,9.9,1.8,5.3,2.8,-14.5
800211501,Amiens,Saint-Pierre 1,31.0,13080.0,17470.0,24290.0,9380.0,31720.0,71.9,25.7,4.4,11.6,3.3,5.4,2.9,-13.6
800211502,Amiens,Saint-Pierre 2,22.0,14540.0,19840.0,26100.0,11490.0,32980.0,63.9,34.8,4.9,9.6,3.0,4.6,2.0,-13.2
800211503,Amiens,Saint-Pierre 3,19.0,15630.0,21040.0,28290.0,10880.0,36080.0,76.6,26.8,4.7,7.5,1.6,4.0,1.9,-15.6
800211504,Amiens,Saint-Pierre 4,25.0,13970.0,19830.0,28510.0,9140.0,36160.0,60.8,37.2,5.4,10.9,1.9,6.5,2.5,-14.3
800211601,Amiens,Saint-Leu,40.0,11570.0,15660.0,22290.0,8490.0,33740.0,72.0,21.6,4.6,15.6,2.8,8.0,4.8,-13.8
800211701,Amiens,Saint-Germain,33.0,12420.0,17680.0,25130.0,8650.0,33510.0,68.4,28.5,5.6,11.8,1.9,6.3,3.6,-14.3
800211801,Amiens,Saint-Jacques-Saint-Roch 1,20.0,14770.0,19930.0,27250.0,10520.0,37190.0,69.0,30.8,8.6,7.8,1.3,4.2,2.3,-16.2
800211802,Amiens,Saint-Jacques-Saint-Roch 2,17.0,15920.0,21930.0,28370.0,11690.0,37040.0,73.5,29.5,5.3,6.9,1.3,3.8,1.8,-15.2
800211901,Amiens,Faubourg de Hem 1,30.0,12920.0,18410.0,24500.0,9030.0,29980.0,62.7,33.2,3.9,11.8,2.5,6.6,2.7,-11.6
800212001,Amiens,Saint-Maurice 1,29.0,13290.0,18170.0,23670.0,9430.0,30520.0,76.5,19.4,4.3,13.1,2.6,7.1,3.4,-13.3
800212002,Amiens,Saint-Maurice 2,45.0,10650.0,14790.0,20730.0,8570.0,26580.0,61.1,22.9,6.3,20.4,5.1,10.5,4.8,-10.7
800212003,Amiens,Saint-Maurice 3,39.0,11760.0,15860.0,20910.0,9090.0,25930.0,60.7,26.4,2.7,19.7,4.3,10.9,4.5,-9.5
800212102,Amiens,Saint-Ladre 2,27.0,13490.0,18660.0,23860.0,10610.0,29580.0,64.7,30.8,2.6,13.0,3.0,7.2,2.8,-11.1
800212201,Amiens,Amiens Nord 1,43.0,11590.0,14620.0,20140.0,8990.0,27090.0,58.7,24.3,2.7,23.2,6.5,12.4,4.3,-8.9
800212202,Amiens,Amiens Nord 2,47.0,10640.0,14360.0,20210.0,7780.0,25350.0,56.0,29.0,2.4,21.8,4.6,11.9,5.3,-9.2
800212203,Amiens,Amiens Nord 3,63.0,10030.0,12520.0,15650.0,8240.0,19830.0,49.1,18.8,0.7,37.4,11.9,17.5,8.0,-6.0
800212204,Amiens,Amiens Nord 4,59.0,9270.0,12700.0,16900.0,7610.0,22210.0,53.6,14.8,1.2,37.0,8.1,21.2,7.7,-6.6
800212301,Amiens,Marivaux 1,49.0,10370.0,14110.0,18970.0,8340.0,24770.0,56.8,24.8,1.9,25.2,7.8,11.7,5.7,-8.7
800212302,Amiens,Marivaux 2,35.0,12270.0,16810.0,22910.0,8980.0,29480.0,51.9,39.5,3.3,16.1,3.8,8.6,3.7,-10.8
802530101,Doullens,Nord-Ouest,33.0,12630.0,16650.0,22820.0,9170.0,30360.0,59.5,33.0,5.5,14.9,2.6,8.6,3.7,-12.9
802530201,Doullens,Nord-Est,27.0,13490.0,17690.0,22710.0,9520.0,28800.0,56.8,35.3,5.8,13.4,3.4,7.2,2.8,-11.3
802530301,Doullens,Sud,19.0,15240.0,20930.0,27440.0,11970.0,33370.0,62.7,35.6,7.0,7.9,1.9,4.5,1.5,-13.2
804100101,Ham,Nord,29.0,13100.0,18360.0,24720.0,9870.0,31120.0,59.2,35.7,7.5,10.5,2.8,5.3,2.4,-12.9
804100201,Ham,Sud,35.0,12470.0,16660.0,21760.0,9720.0,28020.0,52.6,36.5,3.6,16.9,4.1,9.1,3.7,-9.6
806200101,Péronne,Iris 0101,28.0,13120.0,17640.0,23760.0,10040.0,32590.0,58.7,32.4,9.6,12.6,2.4,7.3,2.9,-13.3
806200201,Péronne,Iris 0201,35.0,11860.0,15830.0,21630.0,9480.0,27170.0,57.8,29.4,4.4,18.1,4.2,9.7,4.2,-9.7
806200301,Péronne,Iris 0301,21.0,14400.0,19750.0,25120.0,10850.0,31320.0,56.0,41.0,6.3,8.9,2.5,4.5,1.9,-12.2
806200401,Péronne,Iris 0401,18.0,15720.0,21860.0,29450.0,11710.0,39530.0,54.1,33.9,22.1,6.4,1.7,3.4,1.3,-16.5
810040101,Albi,Centre Historique,34.0,11920.0,17530.0,24540.0,8610.0,35070.0,63.7,27.8,10.8,12.7,1.4,7.4,3.9,-15.0
810040102,Albi,Faubourg du Vigan,19.0,15560.0,22160.0,31130.0,10670.0,43360.0,60.2,39.0,11.9,6.6,0.8,3.8,2.0,-17.7
810040201,Albi,Castelviel-Gare,9.0,19070.0,24840.0,32700.0,14050.0,44430.0,71.7,31.7,9.3,4.1,1.1,2.1,0.9,-16.8
810040202,Albi,Université Verdun,17.0,16730.0,24030.0,34750.0,11040.0,46650.0,55.7,43.2,15.1,5.4,0.8,3.0,1.6,-19.4
810040203,Albi,Pelloutier,13.0,17230.0,23690.0,31660.0,12800.0,42540.0,62.3,38.6,10.7,5.2,1.0,2.8,1.4,-16.8
810040301,Albi,Veyrières,24.0,14140.0,21120.0,28260.0,9570.0,38790.0,62.4,35.0,8.1,9.2,2.3,4.8,2.1,-14.7
810040302,Albi,Lude-Bon Sauveur,18.0,15850.0,22070.0,30090.0,10840.0,40800.0,61.5,36.3,12.1,6.6,1.4,3.6,1.6,-16.5
810040303,Albi,Maranel-Bellevue,14.0,17300.0,22880.0,31330.0,12230.0,42060.0,61.5,41.4,8.9,5.3,1.3,2.8,1.2,-17.1
