iris_id,commune_name,place_in_commune,menages_fiscaux_imposes_pct,taux_bas_revenus_pct,revenu_q1_eur,revenu_median_eur,revenu_q3_eur,revenu_d1_eur,revenu_d9_eur,part_revenus_activite_pct,part_pensions_pct,part_autres_revenus_pct
041120102,Manosque,La Burlière Luquèce,41.0,34.0,11500.0,17630.0,25260.0,5150.0,35600.0,52.7,41.8,5.5
041120103,Manosque,Temps Perdu-La Trinque,40.0,39.0,9410.0,16900.0,26370.0,3500.0,37530.0,50.9,39.3,9.8
041120104,Manosque,Les Chauvinets,55.0,19.0,15180.0,24250.0,31790.0,9720.0,43170.0,55.4,35.7,8.9
041120105,Manosque,Séminaire Colombier,57.0,19.0,16360.0,24330.0,34680.0,8590.0,48220.0,19.4,11.1,69.5
041120106,Manosque,Montée des Richesses Saint-Lazare,51.0,23.0,14630.0,22670.0,31960.0,7830.0,43510.0,55.7,31.0,13.3
041120107,Manosque,Les Ponches-les Naves,31.0,55.0,6190.0,12320.0,21320.0,1790.0,32110.0,56.3,35.2,8.5
041120108,Manosque,Saint-Pancrace-les Serrets,58.0,14.0,18610.0,26110.0,36080.0,11130.0,49710.0,55.6,31.1,13.3
041120109,Manosque,Périphérie,57.0,17.0,16920.0,25640.0,37160.0,9020.0,51850.0,57.6,28.2,14.2
042090101,Sisteron,Centre Ville-La Baume-Le Gand,34.0,39.0,9680.0,16460.0,24430.0,2990.0,32380.0,55.4,40.3,4.3
042090102,Sisteron,Les Plantiers-Route de Marseille,41.0,31.0,11260.0,19070.0,26390.0,5280.0,36130.0,57.5,36.9,5.6
042090103,Sisteron,Quartiers Nord-Les Chaumianes-Le Thor,57.0,14.0,16940.0,23590.0,32290.0,11540.0,43580.0,57.1,38.0,4.9
050230102,Briançon,Grande Boucle,45.0,25.0,13740.0,20220.0,27700.0,7030.0,39390.0,57.9,36.9,5.2
050230103,Briançon,République-Sainte Catherine,50.0,20.0,15320.0,21450.0,29020.0,9590.0,39260.0,61.7,30.8,7.5
050230104,Briançon,Briançon Nord,55.0,19.0,15880.0,22300.0,30050.0,10010.0,41490.0,60.7,31.6,7.7
050230105,Briançon,Briançon Sud,51.0,21.0,14700.0,22140.0,30200.0,9040.0,39620.0,65.4,26.2,8.4
050460101,Embrun,Centre Historique,39.0,33.0,11340.0,17460.0,24710.0,5600.0,34280.0,58.2,34.4,7.4
050460102,Embrun,Plan d'Eau-Les Vignes,42.0,24.0,14030.0,20300.0,28140.0,8430.0,36610.0,45.1,48.5,6.4
050460103,Embrun,Les Écarts,57.0,14.0,17210.0,24040.0,33040.0,12360.0,44910.0,47.8,39.0,13.2
050610101,Gap,Gap Centre,33.0,41.0,9390.0,15990.0,23940.0,1290.0,34300.0,71.5,24.9,3.6
050610102,Gap,Couronne,47.0,24.0,14050.0,21150.0,28990.0,7250.0,39840.0,53.0,40.0,7.0
050610103,Gap,Puymaure Chabanas,57.0,18.0,16490.0,24160.0,32870.0,10130.0,45460.0,60.9,33.0,6.1
050610104,Gap,Périphérie Nord,63.0,9.0,19410.0,25910.0,35310.0,14400.0,49620.0,62.7,28.0,9.3
050610105,Gap,La Gare,46.0,23.0,14210.0,20680.0,28110.0,7460.0,38040.0,52.0,41.3,6.7
050610106,Gap,Rochasson Bonneval,37.0,39.0,8910.0,17340.0,25440.0,3720.0,38350.0,57.7,37.2,5.1
050610107,Gap,Villarobert Saint-Michel,47.0,29.0,12820.0,19540.0,27100.0,6230.0,36470.0,59.1,35.4,5.5
050610108,Gap,Les Fauvins Treschatel,53.0,25.0,13690.0,22710.0,31830.0,5780.0,45820.0,60.2,32.0,7.8
050610109,Gap,Sainte-Marguerite Saint-Jean,60.0,14.0,18630.0,25880.0,35670.0,11080.0,49860.0,58.3,33.5,8.2
050610110,Gap,Molines,43.0,29.0,12070.0,19220.0,25700.0,5530.0,34670.0,49.2,45.7,5.1
050610111,Gap,Beauregard,46.0,30.0,12490.0,19790.0,26580.0,5000.0,35470.0,53.3,43.6,3.1
050610112,Gap,Villeneuve,53.0,19.0,15860.0,22230.0,29200.0,9580.0,38720.0,50.1,46.0,3.9
050610113,Gap,Serrebourges Fontreyne,50.0,20.0,15570.0,21730.0,28310.0,8750.0,36630.0,55.9,39.7,4.4
050610114,Gap,Belleaureille Saint-Roch,57.0,12.0,17640.0,23550.0,30560.0,12560.0,41060.0,62.2,33.6,4.2
050610115,Gap,Les Cèdres Tournefave,43.0,37.0,10000.0,18440.0,26000.0,4750.0,34950.0,50.4,45.2,4.4
050610116,Gap,Les Eyssagnières,53.0,20.0,15830.0,22090.0,29650.0,8480.0,40050.0,65.8,28.7,5.5
050610201,Gap,Romette Commune Associée,59.0,11.0,18140.0,23650.0,31890.0,13580.0,41230.0,62.0,32.0,6.0
060040101,Antibes,Les Trois Moulins,53.0,25.0,13640.0,23360.0,33910.0,5120.0,46100.0,73.5,16.6,9.9
060040102,Antibes,Les Semboules,61.0,13.0,18260.0,25890.0,35830.0,11890.0,47310.0,67.0,24.0,9.0
060040104,Antibes,Les Cougoulins-Rastines,67.0,9.0,21650.0,29960.0,41740.0,14320.0,60600.0,65.3,25.4,9.3
060040105,Antibes,La Constance-Le Puy,68.0,12.0,20150.0,29300.0,43250.0,12300.0,63430.0,59.2,29.1,11.7
060040106,Antibes,Les Groules-Les Bréguières,61.0,18.0,16940.0,26220.0,37790.0,9440.0,49830.0,57.6,23.0,19.4
060040107,Antibes,Azurville-Val Claret,56.0,20.0,15350.0,22910.0,32490.0,8600.0,44010.0,68.7,22.3,9.0
060040108,Antibes,La Fontonne,58.0,22.0,15160.0,23620.0,32840.0,8920.0,43810.0,71.4,24.8,3.8
060040109,Antibes,Les Combes,59.0,18.0,16130.0,24050.0,33280.0,9410.0,45360.0,76.2,20.0,3.8
060040110,Antibes,Rabiac-La Paganne,61.0,13.0,19040.0,26800.0,36640.0,11250.0,47710.0,54.8,21.7,23.5
060040111,Antibes,La Colle,57.0,21.0,15280.0,23680.0,34510.0,8120.0,50150.0,55.9,36.8,7.3
060040112,Antibes,Les Prugnons,61.0,14.0,17500.0,25440.0,35290.0,11480.0,48730.0,68.6,25.8,5.6
060040114,Antibes,Lagare,55.0,25.0,13780.0,21650.0,32360.0,6780.0,47520.0,57.7,34.8,7.5
060040115,Antibes,Vieille Ville,46.0,34.0,10900.0,19040.0,30800.0,4170.0,48890.0,59.9,27.4,12.7
060040116,Antibes,Les Bastides,62.0,15.0,18100.0,25360.0,33610.0,10750.0,43480.0,74.7,22.0,3.3
060040117,Antibes,Fontmerle,68.0,13.0,19620.0,28250.0,38980.0,11600.0,53430.0,65.8,27.5,6.7
060040118,Antibes,Laval,55.0,21.0,15140.0,24270.0,35360.0,8160.0,50540.0,62.4,29.9,7.7
060040119,Antibes,L'Estagnol,62.0,15.0,17840.0,25890.0,37300.0,11400.0,52710.0,73.6,20.3,6.1
060040120,Antibes,Saint-Jean,54.0,24.0,14170.0,22600.0,33550.0,6810.0,47700.0,63.0,29.9,7.1
060040121,Antibes,La Badine,61.0,15.0,17190.0,26690.0,39680.0,10330.0,55110.0,57.9,33.9,8.2
060040122,Antibes,Saint-Maymes-Lauvert,64.0,14.0,19140.0,29570.0,43970.0,11080.0,66760.0,61.6,24.0,14.4
060040123,Antibes,Place de Gaulle,55.0,22.0,14710.0,22590.0,31590.0,7400.0,44580.0,53.6,37.9,8.5
060040124,Antibes,Ponteil,59.0,20.0,15750.0,25670.0,39020.0,7790.0,58820.0,49.9,38.9,11.2
060040125,Antibes,Juan Les Pins-Gallice,50.0,31.0,11590.0,20730.0,32020.0,4560.0,46120.0,53.6,37.7,8.7
060040126,Antibes,Pont du Lys-Antibes-Les Pins,52.0,27.0,13060.0,21100.0,30740.0,6020.0,42770.0,64.0,30.4,5.6
060120101,Beausoleil,Beausoleil Supérieur,60.0,22.0,15300.0,24400.0,35770.0,6490.0,50660.0,72.6,23.5,3.9
060120102,Beausoleil,Tenao Inférieur,54.0,29.0,12190.0,20570.0,30640.0,4120.0,44980.0,72.1,22.1,5.8
060120103,Beausoleil,Moneghetti Ouest,59.0,21.0,15950.0,22860.0,30800.0,7700.0,40720.0,77.7,18.8,3.5
060120104,Beausoleil,Moneghetti Est,63.0,19.0,16220.0,24390.0,34270.0,7830.0,48540.0,75.9,20.1,4.0
060120105,Beausoleil,Centre,57.0,25.0,13610.0,22380.0,31880.0,5640.0,47930.0,70.3,20.1,9.6
060180101,Biot,Village-Saint-Julien-Saint-Pierre,63.0,14.0,18720.0,28720.0,40660.0,11540.0,62790.0,68.3,20.3,11.4
060180102,Biot,Vallée Verte-Issarts-Vignasses,73.0,9.0,23520.0,33840.0,50300.0,15500.0,70740.0,69.4,20.5,10.1
060180103,Biot,Bois Fleuri-Chèvre d'Or-Saint-Philippe,73.0,10.0,22120.0,33980.0,50980.0,14000.0,75170.0,67.7,14.3,18.0
060270101,Cagnes-sur-Mer,Le Centre-Le Haut de Cagnes,48.0,29.0,12460.0,19640.0,28780.0,6520.0,40390.0,62.7,32.4,4.9
060270102,Cagnes-sur-Mer,La Gare,45.0,31.0,12020.0,18610.0,26250.0,6830.0,35330.0,74.8,22.8,2.4
060270103,Cagnes-sur-Mer,L'Hubac,55.0,21.0,15630.0,23620.0,34130.0,8140.0,48520.0,61.6,30.2,8.2
060270104,Cagnes-sur-Mer,Saint-Jean,66.0,14.0,18690.0,28140.0,40170.0,11540.0,56840.0,67.2,24.3,8.5
060270105,Cagnes-sur-Mer,Saint-Véran,63.0,15.0,17470.0,26980.0,38500.0,10180.0,56530.0,62.0,31.1,6.9
060270107,Cagnes-sur-Mer,Juin-Kennedy,51.0,22.0,14580.0,21880.0,29960.0,7910.0,39710.0,47.5,47.6,4.9
060270108,Cagnes-sur-Mer,Le Cros de Cagnes,54.0,22.0,14820.0,22490.0,31340.0,7940.0,41430.0,44.9,49.3,5.8
060270109,Cagnes-sur-Mer,Les Vespins,61.0,14.0,18160.0,25580.0,35860.0,11130.0,48300.0,48.4,42.7,8.9
060270110,Cagnes-sur-Mer,Bréguières Sud,59.0,14.0,18150.0,25700.0,35650.0,11160.0,51210.0,60.5,31.7,7.8
060270111,Cagnes-sur-Mer,Bréguières Nord,63.0,15.0,18370.0,26300.0,37530.0,10780.0,51400.0,64.9,28.2,6.9
060270112,Cagnes-sur-Mer,Le Nord-Est,66.0,11.0,20340.0,29070.0,39810.0,12650.0,56460.0,67.1,20.7,12.2
060270113,Cagnes-sur-Mer,Les Gros Buaux,61.0,13.0,18430.0,25880.0,35140.0,12170.0,49300.0,63.0,28.3,8.7
060270114,Cagnes-sur-Mer,Les Colettes,55.0,18.0,16380.0,24350.0,35090.0,8850.0,49980.0,61.5,31.1,7.4
060270115,Cagnes-sur-Mer,Le Nord-Ouest,67.0,15.0,18860.0,28570.0,41650.0,11060.0,60230.0,62.5,24.9,12.6
060270116,Cagnes-sur-Mer,Le Village du Cros,51.0,19.0,16360.0,23050.0,30900.0,9000.0,40610.0,49.5,43.5,7.0
060270117,Cagnes-sur-Mer,RN7,53.0,21.0,15150.0,22320.0,29940.0,8530.0,39430.0,53.8,41.5,4.7
060290101,Cannes,Moure Rouge,58.0,20.0,16440.0,28000.0,46430.0,6220.0,75910.0,35.0,43.7,21.3
060290102,Cannes,La Source,54.0,24.0,14080.0,23160.0,35680.0,5610.0,53550.0,37.6,52.0,10.4
060290103,Cannes,La Californie,61.0,19.0,17140.0,28830.0,47400.0,7260.0,83480.0,35.8,36.6,27.6
060290104,Cannes,Montfleury,57.0,20.0,15900.0,24550.0,37800.0,7850.0,57880.0,47.5,35.3,17.2
060290105,Cannes,La Peyrière,50.0,29.0,12920.0,21190.0,31820.0,5340.0,45350.0,60.6,31.3,8.1
060290106,Cannes,Terrefial,64.0,19.0,16670.0,28960.0,49980.0,8250.0,77920.0,40.1,33.6,26.3
060290107,Cannes,Camp Long,51.0,29.0,12250.0,21260.0,31400.0,6080.0,46950.0,57.0,35.8,7.2
060290108,Cannes,Carnot,42.0,35.0,10650.0,17260.0,25820.0,4500.0,36610.0,66.1,30.0,3.9
060290109,Cannes,Saint-Nicolas,44.0,37.0,10650.0,18110.0,28060.0,4790.0,41260.0,60.8,31.3,7.9
060290110,Cannes,Gare,49.0,29.0,11630.0,20890.0,34300.0,3860.0,58310.0,43.4,40.0,16.6
060290111,Cannes,Croisette-Palm-Beach,47.0,29.0,12130.0,22720.0,40680.0,4420.0,72880.0,33.8,34.8,31.4
060290112,Cannes,Petit Juas,51.0,28.0,12800.0,21390.0,31820.0,6060.0,49410.0,54.7,35.2,10.1
060290113,Cannes,Vallergues,55.0,20.0,15620.0,23850.0,35900.0,8430.0,52240.0,54.8,33.8,11.4
060290114,Cannes,Broussailles,54.0,20.0,15270.0,23330.0,34470.0,8620.0,48630.0,62.5,29.9,7.6
060290115,Cannes,Tassigny,53.0,27.0,13150.0,21230.0,32300.0,5670.0,47320.0,60.7,31.4,7.9
060290116,Cannes,Stanislas,45.0,31.0,11720.0,19760.0,30900.0,5940.0,48630.0,46.9,38.8,14.3
060290117,Cannes,Le Vieux Port-Les îles,45.0,33.0,10320.0,19850.0,32080.0,2740.0,52600.0,48.9,32.9,18.2
060290118,Cannes,Le Grand Jas,39.0,37.0,9760.0,17070.0,25510.0,4230.0,33760.0,66.7,27.7,5.6
060290119,Cannes,Le Riou,48.0,29.0,12570.0,20620.0,31770.0,5680.0,50680.0,51.1,36.0,12.9
060290120,Cannes,Croix des Gardes,60.0,18.0,16770.0,24900.0,36220.0,9720.0,52490.0,70.4,23.2,6.4
060290121,Cannes,Pierre Longue,62.0,17.0,17340.0,28630.0,45460.0,8680.0,75810.0,42.6,38.8,18.6
060290122,Cannes,Font de Veyre,58.0,19.0,15850.0,24710.0,37890.0,9050.0,58820.0,52.8,32.2,15.0
060290123,Cannes,Saint-Joseph,47.0,29.0,12370.0,19440.0,27660.0,5960.0,36840.0,62.2,32.3,5.5
060290125,Cannes,Bocca Centre,40.0,37.0,9600.0,17520.0,25130.0,3120.0,33120.0,58.1,37.7,4.2
060290126,Cannes,Les Mûriers,50.0,25.0,13590.0,20260.0,27730.0,7750.0,35540.0,60.9,34.3,4.8
060290127,Cannes,Le Plan,39.0,39.0,9450.0,16680.0,23340.0,3960.0,29410.0,70.6,27.5,1.9
060290128,Cannes,Colline des Puits,27.0,49.0,7820.0,13750.0,20560.0,3420.0,27870.0,72.2,26.7,1.1
060290130,Cannes,Ranguin,40.0,38.0,10450.0,16530.0,24300.0,5500.0,32460.0,74.3,24.4,1.3
060290131,Cannes,Le Grand Saule,39.0,39.0,9990.0,16410.0,24980.0,4600.0,36060.0,67.9,25.5,6.6
060290132,Cannes,Pont d'Avril-L'Abadie,49.0,34.0,11510.0,18610.0,25900.0,5360.0,36790.0,82.7,15.3,2.0
060300101,Cannet,Garibondy,43.0,31.0,12400.0,18820.0,25800.0,6350.0,32970.0,69.5,28.5,2.0
060300102,Cannet,Hauts de Saint-Jean-Hauts de l'Aubarède,59.0,15.0,17780.0,24220.0,32220.0,10480.0,44750.0,68.3,27.1,4.6
060300103,Cannet,Mirandoles,53.0,24.0,13910.0,21280.0,28590.0,7660.0,38370.0,72.4,24.4,3.2
060300104,Cannet,Mimosas,58.0,16.0,16580.0,24000.0,32320.0,10590.0,43510.0,63.5,32.3,4.2
060300105,Cannet,Blanchisserie,49.0,24.0,13990.0,20550.0,27620.0,8340.0,34910.0,72.3,25.5,2.2
060300106,Cannet,Four à Chaux,57.0,17.0,17310.0,24230.0,32570.0,10930.0,42900.0,64.2,27.9,7.9
060300107,Cannet,Colombier,48.0,25.0,13810.0,21010.0,28660.0,7740.0,38970.0,63.5,31.1,5.4
060300108,Cannet,Maurice Jeanpierre,58.0,19.0,15940.0,24150.0,34040.0,9620.0,45700.0,64.8,28.7,6.5
060300109,Cannet,Cougoussoles,47.0,26.0,13440.0,20090.0,27100.0,6890.0,35000.0,64.3,30.7,5.0
060300110,Cannet,Europe,50.0,26.0,13570.0,21060.0,32030.0,6500.0,49390.0,62.7,26.7,10.6
060300111,Cannet,Tignes et Sévigné,50.0,24.0,13990.0,20940.0,30150.0,7080.0,42130.0,56.5,36.3,7.2
060300112,Cannet,Moulières,54.0,23.0,14620.0,21930.0,31860.0,7140.0,41850.0,66.1,28.4,5.5
060300113,Cannet,Aubanel,46.0,31.0,11650.0,19160.0,28150.0,5500.0,40700.0,60.7,32.3,7.0
060300114,Cannet,Sainte-Catherine,50.0,26.0,13360.0,21930.0,33070.0,6230.0,47830.0,58.4,32.7,8.9
060300115,Cannet,Dolce Farniente,55.0,21.0,15260.0,24240.0,34820.0,7740.0,48370.0,60.8,33.1,6.1
060300116,Cannet,Vieux Cannet,53.0,23.0,14240.0,22000.0,34170.0,7660.0,51530.0,61.8,24.4,13.8
060300117,Cannet,Collines,60.0,21.0,16740.0,31190.0,51510.0,5400.0,90870.0,48.6,25.2,26.2
060330101,Carros,Ville Nouvelle-La Plaine-Le Planet,63.0,9.0,19220.0,25020.0,31620.0,14020.0,38220.0,70.1,27.8,2.1
060330102,Carros,Ville Nouvelle-Eusière-Cigales-Espère,40.0,36.0,10980.0,17120.0,24150.0,5240.0,30680.0,71.8,27.1,1.1
060330103,Carros,Ville Nouvelle-Les Arbousiers-L'Aspre,33.0,41.0,9250.0,15660.0,21950.0,4520.0,27330.0,70.7,28.5,0.8
060330105,Carros,Les Écarts-Village-Plans de Carros,67.0,11.0,20220.0,27640.0,36560.0,13480.0,49160.0,73.2,18.4,8.4
060440101,Colle-sur-Loup,Quartiers Est-Les Salettes-Les Campons,71.0,10.0,22410.0,32790.0,49080.0,14000.0,76280.0,58.8,22.1,19.1
060440102,Colle-sur-Loup,Village Centre,65.0,14.0,18740.0,28700.0,39070.0,11590.0,52270.0,69.4,22.8,7.8
060440103,Colle-sur-Loup,Quartiers Ouest-Montgros-Montmeuille,67.0,13.0,20350.0,30420.0,44320.0,11540.0,62610.0,68.2,21.4,10.4
060480101,Contes,Contes Sud-Village-Pointe,54.0,18.0,16520.0,22850.0,29530.0,10280.0,37840.0,67.4,28.0,4.6
060480102,Contes,Contes Nord et Hameaux,63.0,10.0,19690.0,26370.0,35100.0,13310.0,47280.0,66.6,25.6,7.8
060650101,Gaude,Nord,70.0,9.0,21600.0,30140.0,42550.0,14660.0,58930.0,66.0,24.8,9.2
060650102,Gaude,Sud,71.0,10.0,21840.0,31360.0,42160.0,13680.0,58120.0,66.3,25.0,8.7
060690101,Grasse,Centre Ville Nord,47.0,31.0,11910.0,19380.0,27720.0,5580.0,38190.0,73.1,21.6,5.3
060690102,Grasse,Saint-François,57.0,16.0,17130.0,24850.0,34570.0,11440.0,50430.0,66.4,21.6,12.0
060690103,Grasse,Centre Ville Sud-Ouest,50.0,27.0,12920.0,20400.0,28720.0,6510.0,38360.0,72.7,24.2,3.1
060690104,Grasse,Saint-Antoine,66.0,10.0,20330.0,27730.0,37510.0,13650.0,51690.0,72.5,21.0,6.5
060690105,Grasse,Saint-Jacques Nord,52.0,21.0,15170.0,21820.0,28150.0,8760.0,36770.0,71.5,25.2,3.3
060690106,Grasse,Saint-Claude (canton Nord),47.0,32.0,12010.0,19090.0,26940.0,6130.0,35190.0,76.3,20.8,2.9
060690107,Grasse,Le Plan,56.0,20.0,16520.0,23870.0,32290.0,9620.0,41450.0,72.0,23.0,5.0
060690108,Grasse,Saint-Claude (canton Sud),63.0,15.0,17920.0,24750.0,33370.0,11290.0,42910.0,70.7,22.2,7.1
060690109,Grasse,Centre Ville Sud-Est,38.0,44.0,9290.0,15460.0,22750.0,4530.0,29920.0,74.0,24.1,1.9
060690110,Grasse,Saint-Mathieu,59.0,17.0,16530.0,24920.0,35780.0,10310.0,53730.0,53.5,16.5,30.0
060690111,Grasse,Secteur Sauvegardé,22.0,68.0,3780.0,9270.0,17020.0,0.0,25350.0,76.5,19.5,4.0
060690112,Grasse,Plascassier,61.0,17.0,17490.0,27160.0,40280.0,9590.0,62770.0,64.6,22.9,12.5
060690113,Grasse,Les Aspres,54.0,26.0,13350.0,21490.0,30810.0,7010.0,42560.0,73.5,21.4,5.1
060690114,Grasse,Saint-Jacques Sud,70.0,8.0,22740.0,31130.0,42650.0,15200.0,57180.0,70.8,22.2,7.0
060690115,Grasse,Roquevignon-La Marbrière,63.0,11.0,19410.0,28150.0,39900.0,12980.0,56150.0,60.8,30.9,8.3
060690116,Grasse,Magagnosc,59.0,17.0,16600.0,25540.0,38310.0,9870.0,56460.0,63.0,26.0,11.0
060690117,Grasse,Saint-Jean-Saint-Christophe,66.0,13.0,19600.0,27200.0,38140.0,12090.0,52230.0,61.1,29.3,9.6
060790102,Mandelieu-la-Napoule,Le Gavelier-La Tour,57.0,16.0,16600.0,23160.0,30670.0,10890.0,41030.0,71.4,25.2,3.4
060790103,Mandelieu-la-Napoule,Le Roc Fleuri-Capitou-Jeanne d'Arc,63.0,16.0,17470.0,26980.0,38870.0,10420.0,57520.0,59.3,29.4,11.3
060790104,Mandelieu-la-Napoule,Le Grand Duc-Minelle,70.0,12.0,20880.0,31440.0,46870.0,12640.0,68760.0,51.4,34.0,14.6
060790105,Mandelieu-la-Napoule,Maure Vieille-La Napoule,60.0,14.0,18030.0,25670.0,36830.0,11100.0,53690.0,54.3,33.6,12.1
060790106,Mandelieu-la-Napoule,Cannes Marina-La Roubine,57.0,19.0,16100.0,24900.0,35260.0,8480.0,49060.0,43.6,46.7,9.7
060790107,Mandelieu-la-Napoule,Le Cottage,50.0,26.0,13460.0,20880.0,29850.0,6070.0,40920.0,60.1,34.2,5.7
060790108,Mandelieu-la-Napoule,Le Centre Ville,54.0,18.0,16090.0,22870.0,31190.0,9740.0,41360.0,59.2,35.5,5.3
060790109,Mandelieu-la-Napoule,Les Termes,54.0,20.0,15690.0,22820.0,31920.0,9420.0,45590.0,57.9,30.1,12.0
060830101,Menton,Madone-Carnoles,57.0,21.0,15620.0,23870.0,34360.0,8060.0,45100.0,61.1,33.2,5.7
060830102,Menton,Riviera,57.0,22.0,14850.0,23490.0,32540.0,7630.0,46000.0,65.7,28.7,5.6
060830103,Menton,Bioves-Casino,55.0,23.0,14950.0,23060.0,32290.0,6490.0,45320.0,51.1,40.1,8.8
060830104,Menton,Hôtel de Ville,54.0,24.0,14130.0,21900.0,32010.0,6770.0,45860.0,60.0,31.9,8.1
060830105,Menton,Vieille Ville-Musée,45.0,33.0,11550.0,18950.0,28120.0,4680.0,39140.0,60.2,33.1,6.7
060830106,Menton,Terres Chaudes,54.0,19.0,15600.0,22980.0,32840.0,9320.0,47210.0,58.8,32.8,8.4
060830201,Menton,Vallée de Gorbio,65.0,17.0,17550.0,24920.0,34870.0,10070.0,47090.0,74.7,19.7,5.6
060830202,Menton,Haut Borrigo,55.0,20.0,15870.0,22620.0,29910.0,9300.0,39270.0,73.5,22.8,3.7
060830203,Menton,Saint-Paul-Garavan,58.0,19.0,16880.0,25740.0,38620.0,8700.0,59120.0,51.7,35.6,12.7
060830204,Menton,Ciappes-Fossan,58.0,19.0,16610.0,23890.0,32920.0,8940.0,44480.0,67.3,25.9,6.8
060830205,Menton,Mont Gros,53.0,21.0,15100.0,21880.0,30480.0,9230.0,38190.0,74.1,22.9,3.0
060830206,Menton,Carei-Monti,51.0,26.0,13580.0,20870.0,29240.0,7250.0,41220.0,71.5,22.6,5.9
060840101,Mouans-Sartoux,Les Aspres-Plan Sarrain,73.0,7.0,23970.0,34800.0,51080.0,16610.0,72520.0,65.7,21.4,12.9
060840102,Mouans-Sartoux,Grand-Pièce-Les Plaines,63.0,13.0,19460.0,28600.0,41420.0,12430.0,59360.0,71.4,21.5,7.1
060840103,Mouans-Sartoux,Les Indes-les Groulles,62.0,16.0,17110.0,27480.0,40310.0,9810.0,60290.0,64.7,20.7,14.6
060840104,Mouans-Sartoux,Les Plantiers-Le Plan,59.0,17.0,16610.0,26440.0,37690.0,10310.0,56660.0,65.7,27.0,7.3
060850101,Mougins,Village-Le Val-Cabrières,60.0,18.0,16490.0,25780.0,39780.0,9020.0,68280.0,61.6,22.0,16.4
060850102,Mougins,Aubarède-Campelières,60.0,15.0,17650.0,26840.0,39010.0,10510.0,60730.0,68.1,21.4,10.5
060850103,Mougins,Pibonson-Les Faïsses-Ranguin,71.0,9.0,21770.0,31440.0,45160.0,14260.0,68700.0,59.1,25.3,15.6
060850104,Mougins,Saint-Martin-Le Miracle,63.0,16.0,17570.0,27700.0,41740.0,10080.0,65240.0,59.1,18.4,22.5
060850105,Mougins,Les Colles-Camp Lauvas-Font de l'Orme,67.0,14.0,19120.0,29830.0,51550.0,11720.0,92390.0,52.8,16.4,30.8
060850107,Mougins,Valmasque-Notre-Dame de Vie,67.0,13.0,18900.0,29750.0,46660.0,11240.0,75990.0,62.2,19.8,18.0
060850108,Mougins,Mougins le Haut,73.0,9.0,21540.0,29010.0,38710.0,14560.0,49180.0,89.8,7.4,2.8
060880101,Nice,Saleya-Château,51.0,29.0,11720.0,24160.0,40090.0,3570.0,73110.0,48.6,28.4,23.0
060880102,Nice,Vieux Nice-Sainte-Réparate,39.0,43.0,8360.0,15900.0,25830.0,1360.0,37080.0,72.0,21.9,6.1
060880103,Nice,Vieux Nice-Visitation,41.0,37.0,9880.0,18080.0,27420.0,3970.0,43830.0,64.2,29.4,6.4
060880201,Nice,Garibaldi,51.0,24.0,14140.0,21860.0,30480.0,6590.0,41570.0,67.6,27.6,4.8
060880202,Nice,Port,55.0,22.0,14870.0,23550.0,34340.0,7240.0,52480.0,61.1,28.9,10.0
060880203,Nice,Cassini,52.0,27.0,12830.0,22030.0,33850.0,4270.0,51560.0,67.6,24.0,8.4
060880204,Nice,Barla,53.0,26.0,13250.0,21330.0,30690.0,6170.0,42790.0,69.8,26.3,3.9
060880205,Nice,Riquier-Fontaine de la Ville,54.0,25.0,13610.0,21800.0,30450.0,6270.0,43470.0,63.5,32.0,4.5
060880206,Nice,Bonaparte,52.0,26.0,13370.0,22290.0,32590.0,6080.0,44750.0,70.0,24.8,5.2
060880301,Nice,République,46.0,32.0,11280.0,19020.0,27820.0,4370.0,37570.0,70.1,25.5,4.4
060880302,Nice,Pierre Sola,47.0,35.0,9980.0,18400.0,26140.0,3600.0,35810.0,69.2,27.8,3.0
060880303,Nice,TNL-Beaumont,55.0,26.0,13320.0,21740.0,30870.0,6170.0,42000.0,59.5,36.3,4.2
060880304,Nice,Riquier-Arson,49.0,29.0,12330.0,20240.0,29010.0,5200.0,38300.0,66.1,29.8,4.1
060880305,Nice,Riquier,49.0,28.0,12780.0,20030.0,28600.0,5630.0,38380.0,68.5,27.8,3.7
060880401,Nice,Mont Boron,71.0,12.0,23670.0,38870.0,62730.0,10720.0,110040.0,44.1,24.0,31.9
060880402,Nice,Carnot,59.0,19.0,15890.0,27430.0,42720.0,8890.0,67810.0,56.8,30.3,12.9
060880403,Nice,Mont Alban,67.0,11.0,19720.0,29320.0,42640.0,12810.0,65610.0,64.3,25.8,9.9
060880404,Nice,Bischoffsheim,69.0,9.0,21500.0,34330.0,55920.0,14400.0,93850.0,60.1,22.6,17.3
060880501,Nice,Diables Bleus,44.0,31.0,10960.0,19150.0,27590.0,3790.0,36890.0,66.3,29.9,3.8
060880502,Nice,Saint-Jean d'Angély,45.0,34.0,10910.0,18330.0,25490.0,4640.0,33840.0,73.8,23.6,2.6
060880503,Nice,Saint-Roch-Jean XXIII,50.0,26.0,13410.0,21280.0,28590.0,5980.0,36220.0,65.4,31.2,3.4
060880504,Nice,Vauban,48.0,33.0,11320.0,18960.0,26000.0,6490.0,33390.0,71.8,26.3,1.9
060880505,Nice,Saint-Roch-Ricolfi,49.0,24.0,13860.0,21110.0,27480.0,7770.0,35410.0,61.1,35.8,3.1
